Code,Product Name,Unit,Current Stock,Sales Scheme,,Purc.Scheme,,Cost Price,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,Barcode
,,,,Deal,Free,Deal,Free,,,,,,,,
9547,LALL'S TOMATO SAUCE 1.2KG,PCS,-27,0,0,0,0,101.51,140,90.65,140,LALL'S,,,8906003950040
9545,LALL'S TOMATO SAUCE 200G,PCS,7,0,0,0,0,34.15,60,30.49,60,LALL'S,,,8906003950019
9546,LALL'S TOMATO SAUCE 500G,PCS,18,0,0,0,0,62.88,80,56.14,80,LALL'S,,,8906003950026
9548,LALL'S VINEGAR 300ML,PCS,21,0,0,0,0,21.44,30,18.17,30,LALL'S,,,8906003950361
9549,LALL'S VINEGER OIL 600ML,PCS,16,0,0,0,0,35.29,55,29.91,55,LALL'S,,,8906003950354
9735,LAUNG 100G,PCS,-8,0,0,0,0,0,85,78,85,-BLANK-,,,VS27321
9766,LAUNG 10G,PCS,-9,0,0,0,0,0,10,0,10,AMUL,,,VJ61366
10724,LAUNG 25G,PCS,-2,0,0,0,0,0,25,0,25,-BLANK-,,,VE29247
10248,LAUNG CLOVE 50G,PCS,-7,0,0,0,0,0,45,37.14,45,BABILA,,,VB45566
10193,LAUNG CLOVES 100G,PCS,-1,0,0,0,0,0,90,74.28,90,GOKUL,,,VP31414
9485,LAXMAN REKHA,PCS,-33,0,0,0,0,0,20.5,0,20.5,PATANJALI,,,8906004350016
10387,LAY'S AMERICAN STYLE CREAM&ONION 52G,PCS,67,0,0,0,0,17.46,20,16.24,20,PEPSICO,,,8901491101813
3328,LAY'S BLUE,PCS,-2,0,0,0,0,17.46,20,16.24,20,PEPSICO INDIA HOLDINGS,,,
2792,LAY'S SPANISH TOMATO TANGO 52G,PCS,53,0,0,0,0,17.46,20,16.24,20,PEPSICO,,,8901491101820
9780,LAYS AMERICAN STYLE CREAM&ONION - 10RS,PCS,31,0,0,0,0,8.73,10,8.12,10,PEPSICO,,,8901491503037
9455,LAYS INDIA MAGIC MASALA 10,PCS,-15,0,0,0,0,8.73,10,8.12,10,PEPSICO,,,8901491503020
2791,LAYS INDIA MAGIC MASALA BLUE 20,PCS,84,0,0,0,0,17.46,20,16.24,20,PEPSICO,,,8901491101844
3327,LAYS RED,PCS,-18,0,0,0,0,18.19,20,16.24,20,PEPSICO INDIA HOLDINGS,,,
658,LEAF,PCS,-2,0,0,0,0,0,20,0,20,TATA,,,8901052010233
7282,LEAF EAR BUDS 100 STICKS EB-01,PCS,30,0,0,0,0,0,30,12.71,30,UNIQUE HYGINE CARE,,,EAR001
1228,LEMON F W 100ML,PCS,1,0,0,0,0,96,120,101.69,120,HIMALAYA,,,8901138505547
1332,LEMON FRESH 50 ML,PCS,2,0,0,0,0,75.89,85,64.31,85,JOHNSON & JOHSONS,,,8901012189382
10409,LIA CAR GEL HARMONY,PCS,2,0,0,0,0,260,399,220.35,399,N RANGA RAO & SONS PVT. LTD,,,8903664054629
10410,LIA CAR GEL SERENE 45G,PCS,2,0,0,0,0,260,399,220.35,399,N RANGA RAO & SONS PVT. LTD,,,8903664054094
11240,LIA CHANDANAM AGARBATHI MRP20,PCS,1,0,0,0,0,16.66,20,15.87,20,CYCLE,,,8901751016734
11220,LIA CYCLE BEAUTIFUL DAY SOLID DHOOP,PCS,10,0,0,0,0,41.66,50,39.68,50,CYCLE,,,8901751014105
11219,LIA CYCLE HIMALAYAN MIST SOLID DHOOP,PCS,11,0,0,0,0,41.66,50,39.68,50,CYCLE,,,8901751014136
11221,LIA CYCLE TWILIGHT TOUCH SOLID DHOOP,PCS,12,0,0,0,0,41.66,50,39.68,50,CYCLE,,,8901751014112
11222,LIA CYCLE URBAN SPRIT SOLID DHOOP,PCS,12,0,0,0,0,41.66,50,39.68,50,CYCLE,,,8901751014129
10735,LIA HIMALAYAN MIST,PCS,2,0,0,0,0,16.66,20,15.87,20,CLASSIC,,,8901751013238
11244,LIA JAS AGARBATHI MRP20,PCS,2,0,0,0,0,16.66,20,15.87,20,CYCLE,,,8901751016741
11241,LIA NATURE'S GIFT AGARBATHI MRP20,PCS,2,0,0,0,0,16.66,20,15.87,20,CYCLE,,,8901751016758
11245,LIA PRIME ROSE AGARBATHI MRP20,PCS,2,0,0,0,0,16.66,20,15.87,20,CYCLE,,,8901751016765
11243,LIA RAINBOW AGARBATHI MRP20,PCS,2,0,0,0,0,16.66,20,15.87,20,CYCLE,,,8901751016772
11242,LIA SAMTRUPTI AGARBATHI MRP20,PCS,2,0,0,0,0,16.66,20,15.87,20,CYCLE,,,8901751016789
10734,LIA TWILIGHT TOUCH,PCS,1,0,0,0,0,16.66,20,15.87,20,CLASSIC,,,8901751013245
1774,LIFE,PCS,-11,0,0,0,0,0,55,0,55,ITC,,,8902264016907
2872,LIFE BOUY TOTAL SOAP 65G,PCS,-41,0,0,0,0,8.94,10,7.73,10,HUL,,,
2871,LIFE BOUY TOTAL SOAP125G,PCS,59,0,0,0,0,32.07,36,27.18,36,HUL,,,8901030847400
10909,LIFEBUOY BATHING SOAP 75G,PCS,11,0,0,0,0,13.92,16,12.55,16,HUL,,,8901030899829
10929,LIFEBUOY HANDWASH 80ML,PCS,2,0,0,0,0,22.72,25,19.26,25,HUL,,,8901030839184
3452,LIFEBUOY HW TOTAL10 750ML B1G1,PCS,7,0,0,0,0,170.05,199,153.31,199,HUL,,,8901030840753
8311,LIFEBUOY LEMON FRESH 59G,PCS,-31,0,0,0,0,9.12,10,7.73,10,HUL,,,8901030856426
6091,LIFEBUOY SILVER DEFENCE 51G,PCS,14,0,0,0,0,9.18,10,7.78,10,HINDUSTAN UNILEVER,,,8901030866883
10655,LIFEBUOY SILVER DEFENCE SOAP 51G,PCS,161,0,0,0,0,9.22,10,7.81,10,HUL,,,8901030908491
10816,LIFREE EXTRA ABSORB PANTS L10,PCS,1,0,0,0,0,357.51,550,409.23,550,UNICHARM,,,8903622001658
10815,LIFREE EXTRA ABSORB PANTS XL10,PCS,2,0,0,0,0,390.01,600,446.43,600,UNICHARM,,,8903622001665
10819,LIFREE EXTRA ABSORB PANTS XL2,PCS,3,0,0,0,0,81.25,125,93,125,UNICHARM,,,8903622001726
2653,LIJJAT PUNJABI SP PAPAD  200GM,PCS,-69,0,0,0,0,67.01,80,67,80,LIJJIT,,,8901441017010
10132,LILY BLOSSOM 8,PCS,-3,0,0,0,0,0,14,0,14,LILY INDIA PVT. LTD,,,LB8
10131,LILY DZINE 8,PCS,-4,0,0,0,0,0,24,0,20,LILY INDIA PVT. LTD,,,LD8
10133,LILY RAINBOW 9,PCS,-6,0,0,0,0,0,19,0,19,LILY INDIA PVT. LTD,,,LR9
704,LION ARABIAN DATES 1+1,PCS,-29,0,0,0,0,183,210,163.39,210,LION,,,8906006722187
770,LION QYNO DATES 1+1,PCS,-10,0,0,0,0,156.4,184,139.64,184,LION,,,8906006720114
10799,LIPTON GREEN TEA 25BAGS,PCS,2,0,0,0,0,150.02,165,142.86,165,HUL,,,8901030779282
3455,LIRIL LIME & TEA TREE SOAP 75G,PCS,-24,0,0,0,0,22.23,25,19.62,25,HUL,,,8901030844737
4805,LISTERINE COOL MINT 250ML,PCS,4,0,0,0,0,126.51,150,110.54,150,JOHNSON&JOHNSON,,,8901012133057
3004,LITTLE HEARTS 34.5G,PCS,7,0,0,0,0,9.11,10,7.72,10,BRITANNIA,,,8901063019140
1984,LIZOL 975 ML FL,PCS,14,0,0,0,0,174.63,196,151.01,196,RB,,,8901396140009
5784,LIZOL CITRUS 500ML,PCS,1,0,0,0,0,90.82,103,79.35,103,RECKITT BENCKISER,,,8901396112006
1890,LIZOL FLORAL 2LTR,PCS,-1,0,0,0,0,329.11,385,278.9,362,RECKITT BENCKISER,,,8901396116004
1983,LIZOL FLORAL 500ML,PCS,13,0,0,0,0,90.82,103,79.35,103,RECKITT BENCKISER,,,8901396113003
7811,LIZOL LAVENDER 2LTR,PCS,-1,0,0,0,0,362.74,399,307.4,399,RECKITT BENCKISER,,,8901396117001
9487,LONDON DAIRY,PCS,-18,0,0,0,0,0,50,0,50,PARLE,,,8901719272844
6916,LONG 25GM,PCS,-4,0,0,0,0,15,20,15,20,P&M,,,1215147
10115,LOOSE JEERA 100G,PCS,-39,0,0,0,0,25,29,23.81,29,ATCGOLD,,,LJ100
10114,LOOSE JEERA 250G,PCS,-58,0,0,0,0,62.5,72,59.52,72,ATCGOLD,,,LJ250
9507,LOOSE MOONG - 1KG,PCS,-13,0,0,0,0,90,100,90,100,PATANJALI,,,LM00011
9508,LOOSE MOONG - 500G,PCS,-19,0,0,0,0,45,50,45,50,PATANJALI,,,LM11111
11050,LOOSE TEA 250GM,PCS,9,0,0,0,0,91.25,100,91.25,100,-BLANK-,,,VP23752
9589,LOREAL 6OIL N CONDITIONER 192.5ML,PCS,2,0,0,0,0,177.68,199,150.57,199,LOREAL CONDITIONER,,,8901526103423
1600,LOREAL ANTI HAIR FALL SHMPOO 396ML,PCS,4,0,0,0,0,266.96,265,226.24,299,LOREAL,,,8901526102334
10450,LOREAL EXE SH4,PCS,1,0,0,0,0,526.79,590,446.42,590,LOREAL,,,8901526573714
8214,LOREAL FR 192.5ML,PCS,1,0,0,0,0,141.96,179,120.31,179,LOREAL,,,8901526102327
9588,LOREAL P DREAM LENGTHS 192.5ML,PCS,2,0,0,0,0,177.69,199,150.58,199,LOREAL CONDITIONER,,,8901526601370
3478,LOREAL PARIS 6 OIL 175+17.5 ML=192.5 ML,PCS,2,0,0,0,0,120.53,135,102.14,135,LOREAL,,,8901526103409
10869,LOREAL PARIS T REPAIR 5 192.5ML,PCS,1,0,0,0,0,133.03,149,112.74,149,LOREAL,,,8901526601561
1603,LOREAL TOTAL REPAIR 5 396ML,PCS,3,0,0,0,0,266.96,299,226.24,299,LOREAL,,,8901526101504
11259,LOTTE CHOCO PIE 168G,PCS,7,0,0,0,0,64,80,54.24,80,LOTTE,,,8901123005397
9615,LOTUS SAFE SUN 100G,PCS,1,0,0,0,0,252.12,315,266.95,315,LOTUS,,,806360331002
9616,LOTUS SAFE SUN MEN 100G,PCS,3,0,0,0,0,332.16,415,351.69,415,LOTUS,,,806360761007
8650,LOTUS WHITE GLOW GEL CREME 18G,PCS,4,0,0,0,0,79.24,99,83.9,99,LOTUS,,,806360320204
1211,LOTUS WHITEGLOW FACIAL FOAM 50G,PCS,6,0,0,0,0,124.07,155,131.36,155,LOTUS,,,806360290507
9611,LOTUS WHITEGLOW GEL CREAM 40G,PCS,5,0,0,0,0,232.11,290,245.76,290,JOVEES,,,806360320402
1206,LOTUS WHITENING SCRUB 100G,PCS,2,0,0,0,0,204.1,255,216.1,255,LOTUS,,,806360301005
1212,LOTUS WHITENING SCRUB 50G,PCS,5,0,0,0,0,140.07,175,148.31,175,LOTUS,,,806360300503
9287,LUX BODY WASH FRAGRANT SKIN 245ML,PCS,1,0,0,0,0,81.9,99,76.27,99,HUL,,,8901030819414
9288,LUX BODY WASH SOFT SKIN 245ML,PCS,1,0,0,0,0,81.9,99,76.27,99,HUL,,,8901030819407
1463,LUX CERAMY PERFECTION,PCS,-3,0,0,0,0,32.67,36,28.25,36,HINDUSTAN UNILEVER,,,8901030682322
8496,LUX CREAMY GLOW 100G,PCS,-5,0,0,0,0,34.25,37,29.03,37,HUL,,,8901030837241
10296,LUX CREAMY PERFECTION PLUS 75G,PCS,17,0,0,0,0,31.34,36,28.25,36,HUL,,,8901030886102
11288,LUX FRESH GLOW 41G,PCS,12,0,0,0,0,9.12,10,7.73,10,HUL,,,8901030908545
5186,M.RAT KIL SMALL,PCS,24,0,0,0,0,16.73,20,15.41,20,RECKITT BENCKISER,,,8901396534006
10913,MAA SEWAI 125G,PCS,15,0,0,0,0,7,20,7,20,-BLANK-,,,
9312,MAG H&S DOY 90G,PCS,-6,0,0,0,0,20.18,22,18.02,22,NESTLE,,,8901058131086
9318,MAG NTR-ICS ATTA 290G,PCS,1,0,0,0,0,85.46,94,76.3,94,NESTLE,,,8901058866711
10838,MAGGI 2-MIN MAS 420G,PCS,35,0,0,0,0,75.23,82,67.17,82,NESTLE,,,8901058900835
9304,MAGGI 2-MINN MAS 280G,PCS,42,0,0,0,0,50.46,55,45.05,55,NESTLE,,,8901058891430
9305,MAGGI 2-MINN MAS 70G,PCS,-47,0,0,0,0,12.17,14,10.87,14,NESTLE,,,8901058891416
9308,MAGGI 2-MINN MASALA 140G,PCS,-18,0,0,0,0,25.69,28,22.94,28,NESTLE,,,8901058892765
9306,MAGGI 2-MINN MASALA 32G,PCS,610,0,0,0,0,6.54,7,5.84,7,NESTLE,,,8901058891447
9310,MAGGI 2-MINN MASALA 560G,PCS,-32,0,0,0,0,100,109,89.29,109,NESTLE,,,8901058892819
10023,MAGGI 2-MINN MASALA 560G N,PCS,1,0,0,0,0,100.01,109,89.29,109,NESTLE,,,8901058892789
10264,MAGGI 2MIN NOODLES 420G,PCS,3,0,0,0,0,71.56,78,63.89,78,NESTLE,,,8901058900859
10682,MAGGI HOT & SWEET 1K.G,PCS,6,0,0,0,0,147.71,175,143.35,175,NESTLE,,,8901058895773
10839,MAGGI HOT & SWEET 90G,PCS,3,0,0,0,0,20.18,22,18.02,22,NESTLE,,,8901058895995
4572,MAGGI MASALA A MAGIC 6G,PCS,-353,0,0,0,0,4.45,5,4.1,5,MAGGI,,,
9448,MAGGI MASALA MAGIC 6G,PCS,806,0,0,0,0,4.45,5,4.1,5,NESTLE,,,
3167,MAGGI NUTRI -LICIOUS ATTA MAS 96X72,PCS,-1,0,0,0,0,21.82,24,19.48,24,NESTLE,,,8901058866698
10353,MAGGI PAZZTA MASALA 65G,PCS,3,0,0,0,0,25.69,28,22.94,28,NESTLE,,,8901058890020
3165,MAGGI PAZZTA MASALA 84.5g,PCS,3,0,0,0,0,25.69,28,22.94,28,MAGGI,,,8901058896848
9303,MAGGI PAZZTA MUSHROOM 64G,PCS,7,0,0,0,0,25.69,28,22.94,28,NESTLE,,,8901058889987
10983,MAGGI RICH TOMATO KETCHUP 1K.G,PCS,24,0,0,0,0,127.99,155,126.97,155,NESTLE,,,8901058896152
9311,MAGGI RICH TOMATO PICHKOO 90G,PCS,13,0,0,0,0,13.08,15,12.29,15,NESTLE,,,8901058895926
9314,MAGGI TOM KET 500G,PCS,4,0,0,0,0,96.33,105,86.01,105,NESTLE,,,8901058896169
9309,MAGGI TOMATO KET BOTTLE 200G,PCS,2,0,0,0,0,53.47,62,50.79,62,NESTLE,,,89009703
9657,MAGIC MAGIC RICE 26K.G,PCS,-6,0,0,0,0,0,800,775,875,-BLANK-,,,VH27065
6390,MAGIX CHOCOLATE 58G,PCS,-4,0,0,0,0,9,10,7.63,10,PARLE,,,
5969,MAGIX ELAICHI,PCS,-6,0,0,0,0,9.09,10,7.7,10,PARLE,,,
6395,MAGIX ORANGE 200G,PCS,-1,0,0,0,0,22.73,25,19.26,25,PARLE,,,
6391,MAGIX ORNGE 58G,PCS,-6,0,0,0,0,9,10,7.63,10,PARLE,,,
9759,MAIDA 1 KG,PCS,-68,0,0,0,0,0,28,24,33,AMUL,,,VK34749
9990,MAIDA 250GM,PCS,-1,0,0,0,0,0,7,0,7,COCACOLA,,,VC5933
8477,MAIDA 500G,PCS,-12,0,0,0,0,20.05,30,20,13.5,P&M,,,M188000
9748,MAIDA 60 K.G,PCS,-1,0,0,0,0,0,1530,1440,1620,HINDUSTAN UNILEVER,,,VD33900
729,MAKHANA - 250GM,PCS,-43,0,0,0,0,125,125,125,120,P&M,,,
10582,MAMYPOKO PANTS L12,PCS,3,0,0,0,0,149.5,195,145.09,195,UNICHARM,,,8903622037336
8802,MAMYPOKO PANTS L24,PCS,1,0,0,0,0,279.31,399,296.88,399,UNICHARM,,,8903622001436
2308,MAMYPOKO PANTS L6,PCS,1,0,0,0,0,75.9,99,73.66,99,UNICHARM,,,8903622000927
10822,MAMYPOKO PANTS M28,PCS,5,0,0,0,0,279.31,399,296.88,399,UNICHARM,,,8903622001429
5326,MAMYPOKO PANTS M46,PCS,1,0,0,0,0,500.96,699,520.09,699,UNICHARM,,,8903622001801
9143,MAMYPOKO PANTS M7,PCS,2,0,0,0,0,75.9,99,73.66,99,UNICHARM,,,8903622000859
10811,MAMYPOKO PANTS S15,PCS,3,0,0,0,0,152.57,199,148.07,199,UNICHARM,,,8903622001870
2312,MAMYPOKO PANTS S56,PCS,1,0,0,0,0,500.96,699,520.09,699,UNICHARM,,,8903622001795
10813,MAMYPOKO PANTS S7,PCS,2,0,0,0,0,75.9,99,73.66,99,UNICHARM,,,8903622001979
10810,MAMYPOKO PANTS S74,PCS,1,0,0,0,0,732.62,999,743.31,999,UNICHARM,,,8903622001733
10820,MAMYPOKO PANTS XL20,PCS,7,0,0,0,0,279.31,399,296.88,399,UNICHARM,,,8903622001443
9621,MANAYATA NAIL PAINTS 110RS,PCS,64,0,0,0,0,66.01,110,93.22,110,MANYATA,,,8908004975640
11252,MANGAL DEEP ROSE CHANDAN AGARBABATTIS,PCS,24,0,0,0,0,36.25,50,34.52,50,ITC,,,8901725716011
1773,MANGALDEEP ANUSHRI 20,PCS,151,0,0,0,0,15.56,20,14.82,20,ITC,,,8901725710194
9869,MANGALDEEP CHANDAN 10,PCS,3,0,0,0,0,7.66,10,7.3,10,ITC,,,8901725718480
9868,MANGALDEEP CLASSIC CHANDAN 50,PCS,12,0,0,0,0,36.76,50,35.01,50,ITC,,,8901725718497
9862,MANGALDEEP DHOOP CHANDAN,PCS,-11,0,0,0,0,7.5,15,7.14,15,ITC,,,8901725710620
9864,MANGALDEEP DHOOP CHANDAN 30,PCS,2,0,0,3,1,11.88,30,15.09,30,ITC,,,8901725721107
9867,MANGALDEEP DHOOP GULAB 30,PCS,2,0,0,0,0,15.85,30,15.09,30,ITC,,,8901725721114
9866,MANGALDEEP DHOOP KAMAL,PCS,5,0,0,0,0,15.85,30,15.09,30,ITC,,,8901725721121
9865,MANGALDEEP DHOOP TULSI 30,PCS,4,0,0,0,0,15.85,30,15.09,30,ITC,,,8901725721138
10523,MANGALDEEP ROSE AGARBATTIES,PCS,3,0,0,0,0,37.09,50,35.32,50,ITC,,,8901725721497
11251,MANGALDEEP SADHVI AGARBATTIS,PCS,6,0,0,0,0,25.58,35,24.36,35,ITC,,,8901725719364
11144,MANGALDEEP SANDAL AGARBATTIS MRP50,PCS,4,0,0,0,0,37.09,50,35.32,50,ITC,,,8901725710477
2582,MANGO BITE289G(POUCH ),PCS,-31,0,0,0,0,43.48,50,38.82,50,PARLE,,,8901719210419
10538,MANGRAIL 100G,PCS,-5,0,0,0,0,0,30,0,30,-BLANK-,,,VG34026
9605,MANGRAIL 200G,PCS,-11,0,0,0,0,0,60,0,60,-BLANK-,,,33713
10489,MANGRAIL 250,PCS,-3,0,0,0,0,0,74,0,74,-BLANK-,,,VL424
9863,MANHALDEEP DHOOP GULAB,PCS,12,0,0,0,0,7.5,15,7.14,15,ITC,,,8901725710644
4638,MANNA BLACK DATES 400 G BUY 1 GET 1,PCS,19,0,0,0,0,249.98,299,223.2,299,GAIA,,,8906008351545
9504,MANNA BLACK DATES 400G,PCS,-18,0,0,0,0,147.83,175,132,175,MANNA,,,
10920,MANNA DRIED APRICOTS 200G,PCS,9,0,0,0,0,312,375,278.57,375,MANNA,,,8906008351477
9853,MANNA FIGS,PCS,8,0,0,0,0,0,340,0,340,SOUTHERN HEALTH FOODS,,,8906008351484
10694,MANNAT FINE GOLD CASHEW 250G,PCS,-40,0,0,0,0,175,205,166.67,205,MANNAT FINE GOLD CASHEW,,,VL2411
2684,MANYA HAIR REMOVER 35GM  LEMON,PCS,1,0,0,0,0,30.33,70,55.08,70,MANYATA,,,8908004974933
2685,MANYA HAIR REMOVER 35GM  ROSE,PCS,3,0,0,0,0,30.33,65,55.08,65,MANYATA,,,8908004974940
9619,MANYATA LIQUID SINDOOR,PCS,2,0,0,0,0,45,75,75,75,MANYATA,,,8908004975565
9622,MANYATA REMOVER,PCS,5,0,0,0,0,23.33,50,42.37,50,MANYATA,,,8908004975718
11088,MANYATA ROSE TONER 100ML,PCS,3,0,0,0,0,35.54,55,46.61,55,MANYATA,,,8908004974841
11087,MANYATA ROSE WATER 100ML,PCS,4,0,0,0,0,28,40,33.9,40,MANYATA,,,8908004974322
9442,MARGO SOAP 10,PCS,2,0,0,0,0,8.55,10,7.85,10,JYOTHY LABS,,,8902102230595
10828,MARGO SOAP 75GM B3G1,PCS,5,0,0,0,0,80,90,70.62,90,MARICO,,,8902102231059
7390,MARGO SOAP B4G1,PCS,2,0,0,0,0,121.86,140,109.86,140,JYOTHY LABS,,,8902102230519
857,MARIE GOLD,PCS,-58,0,0,0,0,0,10,0,10,BRITANNIA,,,8901063162389
9207,MARIE LIGHT 300G,PCS,32,0,0,0,0,30.34,35,25.71,35,ITC,,,8901725114954
11028,MARVAL TEA YELLOW 250G,PCS,10,0,0,0,0,99.99,120,95.23,120,MARVEL LTD,,,8906102210342
11030,MARVEL TEA RED 250G,PCS,8,0,0,0,0,66.03,75,62.89,75,MARVEL LTD,,,8906102210229
11027,MARVEL TEA YELLOW 500G,PCS,4,0,0,0,0,224.99,260,214.28,260,MARVEL LTD,,,8906102210885
2011,MASOOR DAL 1KG,PCS,-664,0,0,0,0,87,90,87,90,N.B,,,massordal1kg
11040,MASOOR DAL 500G,PCS,3,0,0,0,0,43.5,45,43.5,45,-BLANK-,,,VK40009
10684,MASOOR WHOLE 1K.G,PCS,-6,0,0,0,0,0,110,100,110,-BLANK-,,,VC24777
10685,MASOOR WHOLE 500G,PCS,-18,0,0,0,0,0,56,50,56,-BLANK-,,,VM55959
1418,MAXFRESH BLUE GEL,PCS,6,0,0,0,0,92.7,103,79.35,103,COLGATE,,,8901314309921
9714,MAXO GENIUS 89,PCS,34,0,0,0,0,74.68,89,68.57,89,JYOTHY LABS,,,8902102162391
7391,MAXO GENIUS LV,PCS,51,0,0,0,0,44.51,72,55.47,72,JYOTHY LABS,,,8902102162544
9988,MAZZA 1.25L,PCS,-245,0,0,0,0,0,70,0,70,COCACOLA,,,8901764092305
10745,MAZZA 1.75L,PCS,-10,0,0,0,0,0,95,85,95,PARLE,,,8901764092152
10318,MAZZA 40,PCS,-77,0,0,0,0,0,40,0,40,MULTI PURPOSE BRUSHES,,,8901764092206
10363,MC VITIE'S HOBNOBS 200G,PCS,-12,0,0,0,0,60.61,70,52.96,70,UNITED BISCUITS PVT LTD,,,8906033742851
10364,MC VITIES DIGESTIVE 150G,PCS,1,0,0,0,0,40.36,55,35.27,55,UNITED BISCUITS PVT LTD,,,8906033741366
10365,MC VITIES DIGESTIVE 1K.G,PCS,-9,0,0,0,0,155,179,135.44,179,UNITED BISCUITS PVT LTD,,,8906033741465
10367,MC VITIES PIZZA CRACKER 45.7,PCS,-26,0,0,0,0,8.65,10,7.56,10,UNITED BISCUITS PVT LTD,,,8906033742950
10878,MCVITIE'S BUTTER COOKIES 200G,PCS,-11,0,0,0,0,0,30,22.69,30,UNITED BISCUITS PVT LTD,,,8906033743124
10730,MDH CHHOLE MASALA 100G,PCS,28,0,0,0,0,61.89,78,59.42,78,MDH,,,8902167000089
10948,MDH CHICKEN BIRYANI MASALA 50G,PCS,3,0,0,0,0,43.64,55,41.9,55,CYCLE,,,8902167007422
9945,MDH CHICKEN MASALA 100G,PCS,4,0,0,0,0,64,80,60.95,80,MDH,,,8902167000218
10335,MDH CHUNKY CHAT MASALA 100G,PCS,10,0,0,0,0,62.4,78,59.43,78,MDH,,,8902167000065
9943,MDH GARAM MASALA 100G,PCS,13,0,0,0,0,73.61,92,70.1,92,MDH,,,8902167000126
10333,MDH KASHMIRI MIRCH 100G,PCS,8,0,0,0,0,69.8,89,66.48,89,MDH,,,8902167000058
10946,MDH KASOORI METHI 50G,PCS,12,0,0,0,0,41.27,52,39.62,52,CYCLE,,,8902167009921
10334,MDH KITCHEN KING 100G,PCS,12,0,0,0,0,63.2,79,60.19,79,MDH,,,8902167000102
2813,MDH MEAT MASALA 100G,PCS,4,0,0,0,0,64.8,81,61.71,81,MDH,,,8902167000140
9946,MDH SABZI MASAL 50G,PCS,2,0,0,0,0,28,35,26.67,35,MDH,,,8902167009242
9944,MDH SABZI MASALA 100GM,PCS,6,0,0,0,0,55.2,69,52.57,69,MDH,,,8902167000416
10731,MDH SUPER HING,PCS,10,0,0,0,0,77.59,97,73.9,97,EVEREST,,,8902167004940
10947,MDH VEG BIRYANI MASALA 50G,PCS,8,0,0,0,0,43.64,55,41.9,55,CYCLE,,,8902167007415
1563,MEDIKER SHAMPOO 50ML,PCS,7,0,0,0,0,44.5,50,39.73,50,MARICO,,,89002681
11178,MEDIMIX AYURVEDIC SOAP 75*6GM,PCS,3,0,0,0,0,145.77,170,123.53,170,MEDEMIX,,,8904018303295
11181,MEDIMIX AYURVEDIC SOAP 75G,PCS,10,0,0,0,0,24.29,35,20.58,35,MEDEMIX,,,
10736,MEDINI DELUXE DHOOP,PCS,6,0,0,0,0,20,30,19.05,30,CLASSIC,,,8901751015300
2585,MELODY 195.5GM(POUCH),PCS,-6,0,0,0,0,43.47,50,36.84,50,PARLE,,,8901719220159
2469,MEN INTENSE OIL CLEAR 50ML,PCS,-1,0,0,0,0,68,85,57.63,85,HIMALAYA,,,8901138831042
2769,MEN POWER GLOW F W 50ML,PCS,14,0,0,0,0,75.99,95,64.4,95,HIMALAYA,,,8901138831066
6800,MEN'S GLOW&LOVELY 50G,PCS,3,0,0,0,0,145.46,160,123.27,160,HUL,,,8901030829062
5968,METHI 100GM,PCS,-20,0,0,0,0,8.5,18,8.5,10,BHARAT,,,8904075604687
10337,METHI 1KG,PCS,-3,0,0,0,0,0,94,0,94,CADBURY,,,VC61803
9785,METHI 250G,PCS,-19,0,0,0,0,0,28,0,24,HUL,,,VS62527
8713,METHI 500G,PCS,-10,0,0,0,0,0,55,0,55,P&M,,,METHI
11265,MEWARAM PAPAD 200G,PCS,-4,0,0,0,0,0,80,46,80,ITC,,,8901781001908
3790,MILANO,PCS,-2,0,0,0,0,0,5,0,5,PARLE,,,
2588,MILANO CF CHOCO 75GM,PCS,-8,0,0,0,0,31.25,35,26.48,35,PARLE,,,8901719106651
5604,MILKY BAR 12.5G,PCS,5,0,0,0,0,8.52,10,7.6,10,NESTLE,,,8901058875577
10717,MILTON JAROO 199,PCS,-2,0,0,0,0,0,199,0,199,MILTON,,,8902061190947
10312,MILTON MAYO BOTTLE,PCS,-1,0,0,0,0,0,270,128.57,270,MILTON,,,8902061170192
10607,MILTON MUG 1.0,PCS,-11,0,0,0,0,0,34,22,34,MILTON,,,8902061116671
8383,MILTON PACIFIC BOTTLE 1000 6PCS,PCS,-4,0,0,0,0,0,270,128.57,270,MILTON,,,8902061090841
9974,MIRCH 100G,PCS,-48,0,0,0,0,0,20,0,22,HUL,,,VK7369
9770,MIRCH 200G,PCS,-1,0,0,0,0,0,40,0,45,AMUL,,,VT20130
9777,MIRCH 250G,PCS,-27,0,0,0,0,0,50,0,55,HUL,,,VL17671
9571,MIRCH 500G,PCS,-13,0,0,0,0,0,100,0,110,PATANJALI,,,VT13068
3762,MIRCH 50G,PCS,-4,0,0,0,0,0,11,0,11,MILTON,,,
6915,MISHRI 250GM,PCS,-1,0,0,0,0,12.5,16,12.5,16,P&M,,,
747,MIX FRUIT,PCS,-2,0,0,0,0,0,50,0,60,LALL'S,,,8906003950217
8055,MOMS MAGIC CASHEW & ALMOND 75G,PCS,-12,0,0,0,0,8.67,10,7.34,10,ITC,,,
874,MOONG DAL 1 KG,PCS,-203,0,0,0,0,90,102,90,102,-BLANK-,,,moongdal1kg
9851,MOONG DAL 500G,PCS,-34,0,0,0,0,45,51,45,51,-BLANK-,,,VY46893
